file_name,tanggal_data,wmo_id,station_name,status
T2096645A202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
T2096147D202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
T2096147B202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
T2097502B202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
D96581_2025032500IUSG.BIN,2025032500,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
T2096645B202503250000.DAT,2025032500,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
P2096805A202503250000.DAT,2025032500,96805,WIIL_Stasiun Meteorologi Tunggul Wulung,Dikenali
P2096147A202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96509_202503250000.bin,2025032500,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D97014_2025032500IUSG.BIN,2025032500,97014,WAMM_Stasiun Meteorologi Sam Ratulangi,Dikenali
D97560_2025032500.DAT,2025032500,97560,WABB_Stasiun Meteorologi Frans Kaisiepo,Dikenali
D96253_2025032500.DAT,2025032500,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
T2096805A2503250000.DAT,-,-,-,Format tidak dikenali
T2096147A202503250000.DAT,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D97014_2025032500.DAT,2025032500,97014,WAMM_Stasiun Meteorologi Sam Ratulangi,Dikenali
P2096805A2503250000.DAT,-,-,-,Format tidak dikenali
P2097502C202503250000.DAT,2025032500,97502,WASS_Stasiun Meteorologi Domine Eduard Osok,Dikenali
P2096509B2025032500.DAT,-,-,-,Format tidak dikenali
D96147_202503250000.bfr,2025032500,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
